IGBP_MODIS,IGBP_VIIRS,WUE,WUE_ECO,SIF,ET,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
13.0,13.0,0.0859497,0.6994535,0.29045355,3.0405388,42.772705,0.2984717,13.0,1.1714943646639586,3.958881930112839,URB,URB,fos074,32.0,35.0,2022-03-25 13:25:59,2022-03-25 16:00:00,Afternoon,Spring,8.0,100.0,Csa,0.4771879017353058
16.0,16.0,-0.07061696,0.7436326,-0.0068326215,0.52947,45.59758,0.4070559,16.0,-0.9625091719627381,-0.0931286313990131,BSV,BSV,coc101,-23.0,15.0,2021-09-04 10:07:57,2021-09-04 11:00:00,Midday,Spring,4.0,100.0,BWh,-1.4979310035705566
1.0,1.0,0.13078055,1.5930017,0.26961908,3.9537969,48.56312,0.25376204,1.0,1.7825388672947884,3.6749080255627633,ENF,ENF,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
5.0,5.0,0.023852857,1.3311162,0.060189247,4.3299,73.33176,0.23265553,5.0,0.3251144385896623,0.8203794384002686,MF,MF,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
6.0,6.0,0.044367135,2.0073528,0.19989014,2.5566783,33.342484,0.2686653,6.0,0.6047240442037582,2.7245025634765625,CSH,CSH,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
7.0,7.0,0.34393883,4.7778215,0.0873875,0.29487312,34.019672,0.31245476,7.0,4.687886219024659,1.1910916548967363,OSH,OSH,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
8.0,8.0,0.07922839,2.0702279,0.21232586,2.9390123,46.597073,0.27466854,8.0,1.079882905036211,2.894001418501139,WSA,WSA,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
9.0,9.0,0.08853852,2.018586,0.1330185,2.4066975,33.674953,0.33467197,9.0,1.2067800281196834,1.8130420684814454,SAV,SAV,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
10.0,10.0,0.1265533,3.1246445,0.14231066,0.92281735,40.133545,0.29713923,10.0,1.7249214386940004,1.9396943511068823,GRA,GRA,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
12.0,12.0,0.07242176,1.4501964,0.27880192,3.161839,83.74384,0.30259705,12.0,0.9871085801720619,3.8000701427459718,CRO,CRO,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
13.0,13.0,0.13352679,2.1321566,0.18312126,1.5352027,59.933407,0.28767556,13.0,1.8199701090157032,2.4959428280591966,URB,URB,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
17.0,17.0,0.073972546,1.1261644,0.17387056,2.4494624,42.769424,0.26529068,17.0,1.0082457960397007,2.3698557806015015,WAT,WAT,fos005,34.0,-118.0,2021-05-27 23:07:39,2021-05-27 15:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.38040855526924133
4.0,4.0,0.50825316,3.2137713,0.9164489,1.8028356,74.54791,0.2969956,4.0,6.927490531802178,12.49119838654995,DBF,DBF,tcc124,45.0,-90.0,2022-06-06 22:48:59,2022-06-06 17:00:00,Afternoon,Summer,26.0,100.0,Dfb,-0.2353576272726059
5.0,5.0,0.45435715,3.141791,0.72265077,1.732814,84.481544,0.26805583,5.0,6.192887916564942,9.849729945659638,MF,MF,tcc124,45.0,-90.0,2022-06-06 22:48:59,2022-06-06 17:00:00,Afternoon,Summer,26.0,100.0,Dfb,-0.2353576272726059
1.0,1.0,0.1613989,1.5639035,0.46908465,4.2127433,43.108425,0.38182136,1.0,2.1998670415580275,6.393623783290386,ENF,ENF,fos193,51.0,19.0,2022-06-14 10:12:59,2022-06-14 11:30:00,Midday,Summer,26.0,100.0,Dfb,-0.6142582297325134
5.0,5.0,0.2349296,1.9533607,0.5733741,3.4982805,45.308495,0.3841814,5.0,3.2020905341207984,7.815088881850243,MF,MF,fos193,51.0,19.0,2022-06-14 10:12:59,2022-06-14 11:30:00,Midday,Summer,26.0,100.0,Dfb,-0.6142582297325134
8.0,8.0,0.39306784,3.4146814,0.5193316,1.8388959,41.293842,0.37570447,8.0,5.357514615058899,7.078489359617234,WSA,WSA,fos193,51.0,19.0,2022-06-14 10:12:59,2022-06-14 11:30:00,Midday,Summer,26.0,100.0,Dfb,-0.6142582297325134
12.0,12.0,0.3069688,1.865788,0.73705834,3.2287855,45.74227,0.42040518,12.0,4.183984855413438,10.046105194687843,CRO,CRO,fos193,51.0,19.0,2022-06-14 10:12:59,2022-06-14 11:30:00,Midday,Summer,26.0,100.0,Dfb,-0.6142582297325134
14.0,14.0,0.18409353,1.8324635,0.71978915,3.3917115,46.654594,0.3985001,14.0,2.50919488132,9.810726078748704,CVM,CVM,fos193,51.0,19.0,2022-06-14 10:12:59,2022-06-14 11:30:00,Midday,Summer,26.0,100.0,Dfb,-0.6142582297325134
7.0,7.0,0.03665111,0.543452,0.05650001,1.4399707,58.987534,0.32338426,7.0,0.4995546076819301,0.7700951389223337,OSH,OSH,fos039,33.0,-112.0,2022-04-08 17:55:29,2022-04-08 10:30:00,Morning,Spring,4.0,100.0,BWh,-1.6891727447509766
10.0,10.0,0.093143664,0.8616346,0.23056152,1.4024397,53.08475,0.32255894,10.0,1.269548144415021,3.1425535807013514,GRA,GRA,fos039,33.0,-112.0,2022-04-08 17:55:29,2022-04-08 10:30:00,Morning,Spring,4.0,100.0,BWh,-1.6891727447509766
12.0,12.0,0.142585,0.69120294,0.46289828,3.0581872,55.21603,0.38148195,12.0,1.9434334741532804,6.309303613603116,CRO,CRO,fos039,33.0,-112.0,2022-04-08 17:55:29,2022-04-08 10:30:00,Morning,Spring,4.0,100.0,BWh,-1.6891727447509766
13.0,13.0,0.06780161,0.592699,0.10739881,1.6207803,56.758682,0.32563505,13.0,0.9241359393298626,1.4638457530736924,URB,URB,fos039,33.0,-112.0,2022-04-08 17:55:29,2022-04-08 10:30:00,Morning,Spring,4.0,100.0,BWh,-1.6891727447509766
16.0,16.0,0.076523945,0.37473541,0.1270138,1.1672451,65.65784,0.38691872,16.0,1.0430213667452335,1.7311981284618378,BSV,BSV,fos039,33.0,-112.0,2022-04-08 17:55:29,2022-04-08 10:30:00,Morning,Spring,4.0,100.0,BWh,-1.6891727447509766
4.0,4.0,0.15202282,1.2275869,1.0919752,5.511232,60.819084,0.34904107,4.0,2.0720710869133474,14.8836221408844,DBF,DBF,fos081,38.0,-90.0,2021-07-02 14:12:49,2021-07-02 08:00:00,Morning,Summer,14.0,100.0,Cfa,0.5467434525489807
12.0,12.0,0.18115234,0.91250366,1.1286415,5.7236958,35.92886,0.37240553,12.0,2.4691064453125002,15.383383456468582,CRO,CRO,fos081,38.0,-90.0,2021-07-02 14:12:49,2021-07-02 08:00:00,Morning,Summer,14.0,100.0,Cfa,0.5467434525489807
13.0,13.0,0.13726838,0.743515,0.8462184,5.5575285,46.41373,0.31517798,13.0,1.870968010276556,11.533956889510156,URB,URB,fos081,38.0,-90.0,2021-07-02 14:12:49,2021-07-02 08:00:00,Morning,Summer,14.0,100.0,Cfa,0.5467434525489807
14.0,14.0,0.1442491,0.90161777,1.0102575,5.7581844,42.88446,0.35329026,14.0,1.966115185469389,13.769809486865999,CVM,CVM,fos081,38.0,-90.0,2021-07-02 14:12:49,2021-07-02 08:00:00,Morning,Summer,14.0,100.0,Cfa,0.5467434525489807
16.0,16.0,0.19152439,0.4534515,0.16357271,0.91400087,33.7017,0.37181744,16.0,2.610477386713028,2.229496088176966,BSV,BSV,cal002,30.0,5.0,2022-03-24 15:45:12,2022-03-24 16:00:00,Afternoon,Spring,4.0,100.0,BWh,-0.37012267112731934
1.0,1.0,0.080190785,0.52460045,0.11226494,1.6922317,68.134315,0.4038418,1.0,1.093000402674079,1.5301711138337852,ENF,ENF,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
7.0,7.0,0.0754715,0.29222912,0.3346061,3.1584568,30.470749,0.3068785,7.0,1.0286765187233686,4.560681293606758,OSH,OSH,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
8.0,8.0,0.07499565,0.5532947,0.21643008,3.3030243,62.817337,0.31784222,8.0,1.0221907345950605,2.9499420301616195,WSA,WSA,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
9.0,9.0,0.10838341,0.75552106,0.38648885,3.485737,73.78763,0.29421654,9.0,1.4772658739238977,5.267843092083932,SAV,SAV,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
10.0,10.0,0.09509049,0.2726398,0.34586713,2.4932706,42.454975,0.35065654,10.0,1.296083427220583,4.714168943464756,GRA,GRA,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
12.0,12.0,0.1999297,0.68605775,0.40626904,3.9363048,41.3421,0.34045303,12.0,2.725041801482439,5.537447065412999,CRO,CRO,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
13.0,13.0,0.06398054,0.54972005,0.24957214,4.0075293,52.85331,0.2930178,13.0,0.8720547891408206,3.4016683085262778,URB,URB,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
17.0,17.0,0.10146734,0.5649576,0.33255428,3.3131967,58.40001,0.3069899,17.0,1.3829998603463174,4.532714846730232,WAT,WAT,eco053,37.0,-119.0,2020-03-31 22:39:11,2020-03-31 14:30:00,Midday,Spring,18.0,76.0,Dsb,0.35502928495407104
2.0,2.0,0.031526644,0.8749748,0.30290744,6.594059,70.3612,0.29581618,2.0,0.42970815476030116,4.128628367483616,EBF,EBF,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
8.0,8.0,0.020929694,0.7840935,0.18192385,6.2975187,85.24944,0.2702471,8.0,0.2852717316150665,2.4796220941841605,WSA,WSA,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
9.0,9.0,0.022390304,0.62332046,0.103593,6.200681,94.75796,0.30445862,9.0,0.3051798453368247,1.4119725801795722,SAV,SAV,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
10.0,10.0,-0.005532183,0.33091852,-0.014925115,6.0396876,91.59291,0.33927038,10.0,-0.07540365727152676,-0.20342931486666205,GRA,GRA,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
12.0,12.0,0.010208216,0.4875633,0.32567897,6.735884,94.81079,0.28924003,12.0,0.13913797814399004,4.439004420936108,CRO,CRO,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
13.0,13.0,0.04877984,0.4627478,0.1597506,6.2136955,97.241104,0.25463295,13.0,0.6648692398145796,2.177400619238615,URB,URB,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
14.0,14.0,0.064424425,0.6863012,0.28591803,6.1589537,97.16484,0.25871536,14.0,0.878104917705059,3.8970627102255824,CVM,CVM,vol061,0.0,-77.0,2021-10-09 13:16:49,2021-10-09 08:00:00,Morning,Fall,1.0,100.0,Af,0.16859401762485504
7.0,7.0,0.0021453598,0.26261285,0.0039557186,4.297118,51.888947,0.35035062,7.0,0.029241253505460918,0.0539164444571361,OSH,OSH,vol026,-16.0,-70.0,2022-01-15 20:50:10,2022-01-15 16:00:00,Afternoon,Summer,29.0,63.0,ET,-0.5103774070739746
10.0,10.0,-0.096174054,0.47539252,0.90989375,4.8292623,78.59247,0.2866837,10.0,-1.3108523539453745,12.401851828098298,GRA,GRA,vol026,-16.0,-70.0,2022-01-15 20:50:10,2022-01-15 16:00:00,Afternoon,Summer,29.0,63.0,ET,-0.5103774070739746
16.0,16.0,-0.035018794,0.18923682,-0.06659227,3.9239156,63.00658,0.33857292,16.0,-0.47730616547167304,-0.9076526216417552,BSV,BSV,vol026,-16.0,-70.0,2022-01-15 20:50:10,2022-01-15 16:00:00,Afternoon,Summer,29.0,63.0,ET,-0.5103774070739746
4.0,4.0,0.27271512,1.8064508,0.87528664,4.131854,46.783237,0.44965515,4.0,3.717107106149197,11.93015688598156,DBF,DBF,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
5.0,5.0,0.32451063,1.4022189,0.67921597,3.982172,47.10149,0.42911693,5.0,4.423079940676689,9.25771363914013,MF,MF,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
10.0,10.0,0.11610902,0.97760963,0.68809074,4.0599184,45.573505,0.44016117,10.0,1.5825659563392402,9.378676808476449,GRA,GRA,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
12.0,12.0,0.20141168,1.3153892,0.77432024,3.9550269,39.14709,0.45606568,12.0,2.7452411900460723,10.553984936475754,CRO,CRO,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
13.0,13.0,0.24637927,0.88917416,0.41423813,3.798017,41.405987,0.37661538,13.0,3.3581494657695297,5.646065644919872,URB,URB,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
14.0,14.0,0.2598541,1.1639172,0.73623526,4.459831,40.909657,0.44448176,14.0,3.5418114933371547,10.034886606931687,CVM,CVM,tcc123,48.0,2.0,2022-06-07 12:34:41,2022-06-07 12:30:00,Midday,Summer,15.0,100.0,Cfb,1.59213125705719
7.0,7.0,0.15203668,1.9246554,0.33013356,1.0400623,47.334167,0.36879465,7.0,2.0722599725425246,4.499720386266708,OSH,OSH,vol008,-39.0,-71.0,2020-01-09 15:59:01,2020-01-09 11:30:00,Midday,Summer,9.0,83.0,Csb,-0.1302461475133896
1.0,1.0,0.14464417,0.5807753,0.5047875,3.53037,33.955914,0.24355923,1.0,1.9715000507235527,6.880253688693047,ENF,ENF,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
4.0,4.0,0.31899625,0.8896649,1.0397198,3.473991,54.031776,0.25910306,4.0,4.347918896079063,14.171381146907807,DBF,DBF,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
5.0,5.0,0.22020483,0.768584,0.76537,3.5357666,45.508812,0.25849456,5.0,3.001391835212708,10.431993254423142,MF,MF,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
7.0,7.0,0.11085671,0.20372581,0.33984947,3.0656643,96.12815,0.21373463,7.0,1.5109769827127457,4.632148303985596,OSH,OSH,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
8.0,8.0,0.22642316,0.7235189,0.8088002,3.540839,63.70312,0.25829387,8.0,3.0861476604640488,11.023947005271912,WSA,WSA,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
9.0,9.0,0.33749256,0.61225915,1.2155149,3.5746994,44.40066,0.2907297,9.0,4.600023529827595,16.56746806383133,SAV,SAV,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
10.0,10.0,0.23378037,0.7452862,0.7910334,3.3945298,67.29576,0.26363954,10.0,3.1864264316856863,10.78178506731987,GRA,GRA,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
12.0,12.0,0.2577991,0.7434417,0.8931196,3.3839657,80.67819,0.27588785,12.0,3.5138015824556352,12.173219788074494,CRO,CRO,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
13.0,13.0,0.18696132,0.68553406,0.6616606,3.462402,79.8633,0.24025732,13.0,2.548282832801342,9.018434136509896,URB,URB,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
14.0,14.0,0.25458953,0.72340745,0.8833032,3.4011753,72.017944,0.271248,14.0,3.4700552645325664,12.03942295730114,CVM,CVM,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
17.0,17.0,0.11461774,0.62411505,0.42618284,3.529628,80.726204,0.23907685,17.0,1.5622398316115143,5.8088720586895946,WAT,WAT,fos030,50.0,6.0,2021-05-29 17:05:28,2021-05-29 17:30:00,Afternoon,Spring,15.0,100.0,Cfb,1.1860895156860352
1.0,1.0,0.13672145,1.5242217,0.51388353,3.912354,45.130123,0.31734493,1.0,1.8635133241117001,7.004232528805733,ENF,ENF,fos193,51.0,19.0,2021-06-19 08:36:00,2021-06-19 10:00:00,Morning,Summer,26.0,100.0,Dfb,-0.9529039859771729
5.0,5.0,0.201863,1.6935881,0.6246407,3.934187,53.43366,0.33770585,5.0,2.7513927684724333,8.513852784633636,MF,MF,fos193,51.0,19.0,2021-06-19 08:36:00,2021-06-19 10:00:00,Morning,Summer,26.0,100.0,Dfb,-0.9529039859771729
12.0,12.0,0.2572197,1.6015639,0.7966255,3.769447,46.40233,0.3869,12.0,3.505904538333416,10.858005496263505,CRO,CRO,fos193,51.0,19.0,2021-06-19 08:36:00,2021-06-19 10:00:00,Morning,Summer,26.0,100.0,Dfb,-0.9529039859771729
13.0,13.0,0.2258512,1.5420752,0.59498626,3.632953,41.485565,0.35167128,13.0,3.0783517615497114,8.109662722945213,URB,URB,fos193,51.0,19.0,2021-06-19 08:36:00,2021-06-19 10:00:00,Morning,Summer,26.0,100.0,Dfb,-0.9529039859771729
14.0,14.0,0.41146332,1.7543185,0.7927593,3.6081045,45.48498,0.37580618,14.0,5.60824505507946,10.805309249162674,CVM,CVM,fos193,51.0,19.0,2021-06-19 08:36:00,2021-06-19 10:00:00,Morning,Summer,26.0,100.0,Dfb,-0.9529039859771729
1.0,1.0,0.4724702,4.95053,0.4546635,2.0845826,46.763557,0.3368181,1.0,6.439768745601177,6.1970633044838905,ENF,ENF,fos060,47.0,-122.0,2020-08-03 22:54:51,2020-08-03 15:00:00,Afternoon,Summer,9.0,57.0,Csb,-0.4098454713821411
5.0,5.0,0.527786,7.1852965,0.52001554,1.3639821,46.577217,0.34254503,5.0,7.193723404407502,7.087811779379845,MF,MF,fos060,47.0,-122.0,2020-08-03 22:54:51,2020-08-03 15:00:00,Afternoon,Summer,9.0,57.0,Csb,-0.4098454713821411
2.0,2.0,0.08063028,1.9562256,0.27775192,3.7597997,25.667236,0.33117113,2.0,1.0989907174557447,3.7857587051391604,EBF,EBF,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
4.0,4.0,0.0798644,1.5279946,0.22067651,3.517241,24.703178,0.30577812,4.0,1.0885517399013043,3.007820852100849,DBF,DBF,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
5.0,5.0,0.07619165,1.5171156,0.2613205,3.525484,30.791695,0.3115524,5.0,1.0384921737015247,3.56179843634367,MF,MF,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
8.0,8.0,0.070175365,1.5273336,0.21943763,3.3587182,25.640268,0.31839904,8.0,0.9564902196824551,2.9909348830580713,WSA,WSA,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
9.0,9.0,0.037225258,1.5696793,0.08496505,2.4175184,49.748478,0.270628,9.0,0.5073802611604333,1.158073634505272,SAV,SAV,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
10.0,10.0,0.037144113,1.5550303,0.06754089,1.4507701,55.65157,0.25623068,10.0,0.506274264715612,0.9205823507159949,GRA,GRA,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
11.0,11.0,-0.029040199,1.0758392,-0.06555843,2.6252475,21.425194,0.33729076,11.0,-0.39581790927797555,-0.8935614490509034,WET,WET,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
12.0,12.0,0.06574523,1.8750538,0.10964034,1.7064571,44.25458,0.31431824,12.0,0.8961074445396662,1.4943978004902603,CRO,CRO,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
13.0,13.0,0.073485725,1.8781942,0.07548659,1.1412166,43.049885,0.29651555,13.0,1.0016104266792536,1.028882261887193,URB,URB,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
14.0,14.0,0.03377434,1.428957,0.06461239,3.0321076,22.622974,0.34264755,14.0,0.46034423597157004,0.8806668567657471,CVM,CVM,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
17.0,17.0,0.071050435,0.75874287,0.15815997,2.258831,23.2676,0.3086191,17.0,0.9684174332022667,2.155720407962799,WAT,WAT,fos142,20.0,-103.0,2021-12-26 18:44:39,2021-12-26 12:00:00,Midday,Winter,12.0,87.0,Cwb,-3.4048399925231934
10.0,10.0,0.030362597,0.27087682,0.054814428,1.9291376,29.161448,0.36514136,10.0,0.41384219350293283,0.7471206548810005,GRA,GRA,vol011,13.0,13.0,2020-11-28 12:18:49,2020-11-28 13:00:00,Midday,Fall,4.0,83.0,BWh,-0.33218052983283997
12.0,12.0,0.090438806,0.37843207,0.36433902,3.6027877,27.140009,0.3450313,12.0,1.2326809192448855,4.965940894782544,CRO,CRO,vol011,13.0,13.0,2020-11-28 12:18:49,2020-11-28 13:00:00,Midday,Fall,4.0,83.0,BWh,-0.33218052983283997
13.0,13.0,-0.0008210293,0.2896699,-0.00061416626,1.8528059,53.843613,0.3729005,13.0,-0.011190629382617773,-0.00837108612060547,URB,URB,vol011,13.0,13.0,2020-11-28 12:18:49,2020-11-28 13:00:00,Midday,Fall,4.0,83.0,BWh,-0.33218052983283997
14.0,14.0,0.17631967,0.42092144,0.34405708,3.8600404,10.2760935,0.46506438,14.0,2.4032371519505977,4.689498043060303,CVM,CVM,vol011,13.0,13.0,2020-11-28 12:18:49,2020-11-28 13:00:00,Midday,Fall,4.0,83.0,BWh,-0.33218052983283997
16.0,16.0,0.03307945,0.4203165,0.030378053,1.3375314,56.37625,0.39174768,16.0,0.45087289106100803,0.4140528619103134,BSV,BSV,vol011,13.0,13.0,2020-11-28 12:18:49,2020-11-28 13:00:00,Midday,Fall,4.0,83.0,BWh,-0.33218052983283997
4.0,4.0,0.121559724,1.0386825,0.6391351,5.048692,53.191925,0.26432636,4.0,1.6568590410053732,8.71141171693802,DBF,DBF,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
8.0,8.0,0.08025644,0.93133014,0.48476285,4.97803,66.4887,0.23519222,8.0,1.0938952737301588,6.607317610383034,WSA,WSA,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
12.0,12.0,0.08210152,0.5445667,0.41961983,4.9226108,56.069054,0.25487694,12.0,1.1190436688810588,5.719418261945248,CRO,CRO,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
13.0,13.0,0.089550525,0.6919709,0.4051687,4.9506083,54.60236,0.23918803,13.0,1.2205736550688744,5.522449546456337,URB,URB,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
14.0,14.0,0.06874004,0.9767488,0.33734784,4.900788,75.39038,0.23961557,14.0,0.9369267460703851,4.598050995171071,CVM,CVM,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
17.0,17.0,0.1117326,0.30440226,0.5410704,5.260894,45.707153,0.27248985,17.0,1.5229153668880464,7.3747895747423176,WAT,WAT,fos166,44.0,26.0,2021-08-20 05:32:28,2021-08-20 07:30:00,Morning,Summer,25.0,66.0,Dfa,-0.9697058200836182
10.0,10.0,0.32628074,3.4594452,0.31873468,1.0539697,48.999935,0.32642007,10.0,4.44720652550459,4.344353629052639,GRA,GRA,fos190,49.0,-103.0,2022-08-04 21:00:40,2022-08-04 14:00:00,Midday,Summer,26.0,100.0,Dfb,-0.4485052525997162
12.0,12.0,0.98948175,10.216894,0.64390373,0.73871225,48.131397,0.3810065,12.0,13.48663621366024,8.776407871246338,CRO,CRO,fos190,49.0,-103.0,2022-08-04 21:00:40,2022-08-04 14:00:00,Midday,Summer,26.0,100.0,Dfb,-0.4485052525997162
13.0,13.0,0.4220593,3.314951,0.3193984,1.0567285,36.896,0.33152246,13.0,5.752668225765229,4.353400235176086,URB,URB,fos190,49.0,-103.0,2022-08-04 21:00:40,2022-08-04 14:00:00,Midday,Summer,26.0,100.0,Dfb,-0.4485052525997162
12.0,12.0,0.010768695,0.45573395,0.08992723,2.348711,71.518486,0.23532113,12.0,0.14677731016650797,1.2257080945372583,CRO,CRO,fos078,36.0,120.0,2021-11-30 05:55:41,2021-11-30 14:00:00,Midday,Fall,21.0,91.0,Dwa,1.1255462169647217
