IGBP_MODIS,IGBP_VIIRS,WUE,SIF,ET,LST,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
9.0,9.0,0.0041541955,1.5591085,368.99576,291.7824,50.087845,0.37957165,9.0,3.2162275067452546,21.25064879655838,SAV,SAV,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
10.0,10.0,0.0039953054,1.3329241,290.62894,299.13776,46.093777,0.37828958,10.0,3.0932128659532308,18.167755858898165,GRA,GRA,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
11.0,11.0,0.0017833271,0.5621825,334.89804,294.07883,27.037748,0.29062095,11.0,1.3806729987332451,7.662547284960747,WET,WET,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
12.0,12.0,0.006726866,2.5242078,392.36783,293.90808,37.29231,0.42678362,12.0,5.208019610759939,34.40495272874832,CRO,CRO,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
13.0,13.0,0.0018783641,0.51064235,268.4562,299.20966,32.413013,0.32623032,13.0,1.4542518071835564,6.960055226683617,URB,URB,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
16.0,16.0,0.0048745186,0.53868103,158.64351,298.77292,27.067844,0.28878498,16.0,3.773910173862216,7.342222442626953,BSV,BSV,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
17.0,17.0,inf,1.1253121,177.36304,286.38678,38.75567,0.32154322,17.0,inf,15.3380037856102,WAT,WAT,fos151,-34.0,138.0,2022-09-19 04:11:19,2022-09-19 13:30:00,Midday,Spring,7.0,100.0,BSk,1.4969098567962646
1.0,1.0,0.00089071225,0.17701244,161.83644,285.57474,112.158035,0.26762867,1.0,0.6896000010567408,2.412679605484009,ENF,ENF,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
6.0,6.0,0.0018012987,0.15790729,113.286095,288.8925,91.25113,0.25184843,6.0,1.3945868366562704,2.152276393324137,CSH,CSH,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
7.0,7.0,0.0010131988,-0.03799362,52.797626,270.34354,92.7487,0.28912276,7.0,0.7844305013615117,-0.5178530553355813,OSH,OSH,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
8.0,8.0,0.0032589799,0.44851604,134.92593,288.47946,99.71504,0.24235131,8.0,2.5231409119640484,6.113273639380933,WSA,WSA,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
9.0,9.0,0.0017508349,0.1964263,113.06301,293.4739,91.20216,0.21217562,9.0,1.3555171402889123,2.6772904989123347,SAV,SAV,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
10.0,10.0,0.004874416,0.28432575,68.23185,260.69086,90.619736,0.25122035,10.0,3.7738308593529224,3.8753599545359614,GRA,GRA,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
12.0,12.0,0.0024316853,0.2968231,97.75105,281.0193,85.6015,0.22965017,12.0,1.8826396565845207,4.045699045956135,CRO,CRO,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
13.0,13.0,0.0020016516,0.1325936,90.97037,284.55756,85.614784,0.21131396,13.0,1.5497024027428077,1.8072507944703102,URB,URB,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
14.0,14.0,0.00045794641,0.058066368,140.28719,294.91165,81.79703,0.2243433,14.0,0.35454755092782436,0.7914445972442627,CVM,CVM,fos084,-33.0,-70.0,2021-10-22 21:14:11,2021-10-22 16:30:00,Afternoon,Spring,29.0,80.0,ET,-0.9673564434051514
10.0,10.0,-inf,0.34383997,193.89186,272.6962,22.748072,0.36903146,10.0,-inf,4.686538834869862,GRA,GRA,fos149,40.0,-111.0,2022-04-27 17:10:59,2022-04-27 10:00:00,Morning,Spring,26.0,90.0,Dfb,-1.5118507146835327
6.0,6.0,0.002375486,0.3830967,164.42683,292.8875,48.023285,0.27450085,6.0,1.8391295193883126,5.22160795211792,CSH,CSH,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
7.0,7.0,0.00088736933,0.07614066,83.633286,302.28384,61.337776,0.29314932,7.0,0.6870118694753408,1.0377971558272838,OSH,OSH,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
8.0,8.0,0.0020581854,0.3830967,205.40039,291.62247,48.023285,0.27450085,8.0,1.5934715739159602,5.22160795211792,WSA,WSA,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
10.0,10.0,0.0011998828,0.09560123,68.24728,303.49716,58.979424,0.30011842,10.0,0.9289635290454961,1.3030447766184807,GRA,GRA,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
12.0,12.0,0.0028709855,0.46724874,129.68636,304.02008,53.46885,0.34962404,12.0,2.222751088052125,6.368600296378136,CRO,CRO,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
13.0,13.0,0.0028544844,0.22590415,81.19661,302.29623,67.59776,0.31458002,13.0,2.209975683727841,3.079073588997126,URB,URB,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
16.0,16.0,-0.004385441,-0.15153527,46.584198,302.34818,51.475372,0.38873968,16.0,-3.395260543369648,-2.065425765514374,BSV,BSV,eco078,31.0,-109.0,2021-02-20 20:23:18,2021-02-20 13:00:00,Midday,Winter,7.0,100.0,BSk,0.05526700243353844
7.0,7.0,0.009346316,0.41460323,73.22111,329.08292,27.116993,0.4485016,7.0,7.23602852232075,5.651042070388795,OSH,OSH,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
10.0,10.0,0.0072430777,0.45823383,89.48815,326.92624,46.570004,0.44726562,10.0,5.6076767706005155,6.245727148056031,GRA,GRA,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
13.0,13.0,0.005470446,0.103269875,24.842644,328.41928,29.6055,0.44287217,13.0,4.23528411650744,1.4075683969259263,URB,URB,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
16.0,16.0,0.008839758,0.25613523,33.163048,330.2415,38.97195,0.47574952,16.0,6.843845673419644,3.4911231207847595,BSV,BSV,fos010,24.0,46.0,2021-06-24 09:37:49,2021-06-24 12:30:00,Midday,Summer,4.0,100.0,BWh,-0.9209927916526794
8.0,8.0,0.0019612445,0.256597,136.08278,280.0947,49.331272,0.2105663,8.0,1.518418777414519,3.4974172773957255,WSA,WSA,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
9.0,9.0,0.0003715678,0.031916976,126.102455,253.75504,48.866463,0.22029293,9.0,0.2876721929972508,0.4350283825397492,SAV,SAV,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
10.0,10.0,0.0003892164,0.052527994,96.90575,262.78473,49.46643,0.21881883,10.0,0.3013359648906894,0.7159565570950509,GRA,GRA,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
12.0,12.0,-0.00068107183,-0.07634078,120.14078,266.76273,49.813168,0.26406398,12.0,-0.5272938987267703,-1.0405248267948628,CRO,CRO,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
13.0,13.0,0.0020413368,0.2462182,99.46396,239.63849,49.34855,0.24532223,13.0,1.5804272213010702,3.3559541273117066,URB,URB,tmx025,39.0,-111.0,2021-11-30 21:26:11,2021-11-30 14:00:00,Midday,Fall,5.0,90.0,BWk,-2.621368408203125
1.0,1.0,0.0028306297,0.73322195,289.76642,251.93959,25.255411,0.2974947,1.0,2.1915071199784832,9.993815153241158,ENF,ENF,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
2.0,2.0,0.0028866583,0.8680045,326.14117,251.2297,24.683735,0.3243371,2.0,2.2348851264126175,11.830901346802712,EBF,EBF,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
7.0,7.0,0.0019996958,0.2088584,78.5696,251.90196,77.21061,0.33029014,7.0,1.5481882166562857,2.846739999949932,OSH,OSH,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
8.0,8.0,0.002939732,0.6984554,296.64655,256.95734,21.955828,0.31140897,8.0,2.2759754500343647,9.519947010874748,WSA,WSA,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
10.0,10.0,0.001903673,0.035080295,63.219463,245.67378,45.7205,0.41010356,10.0,1.4738462764443925,0.47814442161470655,GRA,GRA,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
12.0,12.0,0.0020433855,0.8339536,284.0881,250.33243,9.965371,0.34441382,12.0,1.582013331226702,11.366787827014925,CRO,CRO,vol040,-37.0,-71.0,2021-05-03 17:43:19,2021-05-03 13:00:00,Midday,Fall,19.0,81.0,Dsc,-0.28244489431381226
2.0,2.0,0.0019547623,1.3336172,299.2682,293.2329,26.994926,0.33477783,2.0,1.5134001518389408,18.177202577590943,EBF,EBF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
4.0,4.0,0.0052030184,2.0207236,401.436,292.19604,13.063298,0.42972952,4.0,4.028238637282391,27.542462413311007,DBF,DBF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
5.0,5.0,0.0044587096,1.7245827,368.40897,293.11038,19.373266,0.3920191,5.0,3.4519859198962246,23.506061820983888,MF,MF,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
8.0,8.0,0.0040299254,1.3789105,353.13345,290.51498,17.280622,0.38937408,8.0,3.12001612280765,18.7945506811142,WSA,WSA,vol032,38.0,14.0,2021-05-28 14:38:59,2021-05-28 15:30:00,Afternoon,Spring,8.0,90.0,Csa,-1.6642019748687744
4.0,4.0,0.00547934,1.6729712,357.17435,274.03845,27.126383,0.38411665,4.0,4.242170057996147,22.802598118782043,DBF,DBF,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
5.0,5.0,0.0034893581,1.400738,392.38858,278.18036,45.81174,0.35429356,5.0,2.7015024791631688,19.092058951854707,MF,MF,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
8.0,8.0,0.0042251274,1.3842849,355.79355,274.0865,55.544743,0.35045224,8.0,3.2711437914189343,18.867802559137345,WSA,WSA,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
9.0,9.0,0.0029887347,0.72366285,352.00403,269.1663,55.33613,0.3022808,9.0,2.313913923212917,9.863524689674378,SAV,SAV,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
11.0,11.0,0.003072944,0.9192791,333.14545,277.94894,53.64035,0.29985675,11.0,2.379109728811597,12.529774112701416,WET,WET,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
12.0,12.0,0.0034474558,0.9507207,280.1899,274.1582,55.058548,0.3492068,12.0,2.6690612225196846,12.958323515057565,CRO,CRO,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
13.0,13.0,0.0051541314,1.4332514,288.0496,269.4088,60.209576,0.35186052,13.0,3.9903897534472907,19.535216321945192,URB,URB,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
14.0,14.0,0.004147625,1.409895,330.20212,264.69177,59.72886,0.35450214,14.0,3.2111405625355345,19.216868076324463,CVM,CVM,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
17.0,17.0,inf,0.8767335,246.72864,277.2436,54.783955,0.30698967,17.0,inf,11.949877358078957,WAT,WAT,tmx010,30.0,-91.0,2021-04-03 18:25:30,2021-04-03 12:30:00,Midday,Spring,14.0,100.0,Cfa,1.538301944732666
10.0,10.0,0.0029215505,0.51200724,231.15874,269.12384,62.990025,0.28152877,10.0,2.261899107497411,6.978658633232117,GRA,GRA,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
12.0,12.0,0.00437202,1.0661639,242.76265,270.75745,66.50536,0.29952216,12.0,3.3848696216111396,14.531813923120499,CRO,CRO,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
13.0,13.0,0.0030456167,0.66695756,208.66702,284.14008,79.67967,0.27614003,13.0,2.3579525834574206,9.090631504654885,URB,URB,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
16.0,16.0,0.0028025762,0.29069802,110.78781,290.15384,30.141281,0.339598,16.0,2.1697877429095613,3.9622140350937847,BSV,BSV,fos061,38.0,106.0,2022-08-31 01:23:28,2022-08-31 08:30:00,Morning,Summer,5.0,100.0,BWk,1.1739437580108643
7.0,7.0,0.0036554807,0.8177481,187.12721,288.79324,45.153793,0.39606932,7.0,2.830116544051101,11.1459070032835,OSH,OSH,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
10.0,10.0,0.0025383034,0.74047226,303.25412,295.28983,66.29427,0.3476557,10.0,1.9651846097900225,10.09263686478138,GRA,GRA,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
12.0,12.0,0.0040636016,1.05177,315.75266,289.90552,60.55402,0.36503327,12.0,3.1460886046150742,14.335624716281892,CRO,CRO,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
13.0,13.0,0.002485518,0.53689337,247.91817,294.37747,44.396423,0.36879426,13.0,1.924317628616037,7.317856602668763,URB,URB,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
16.0,16.0,inf,0.3499422,97.911766,298.4703,43.525417,0.42572403,16.0,inf,4.7697122859954835,BSV,BSV,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
17.0,17.0,inf,0.5041816,141.38692,289.30487,20.4411,0.34732634,17.0,inf,6.871995527744294,WAT,WAT,fos148,31.0,35.0,2022-03-29 11:50:58,2022-03-29 14:00:00,Midday,Spring,4.0,98.0,BWh,-0.185939222574234
10.0,10.0,0.0017253237,0.35412598,145.02405,294.74686,76.37208,0.26525867,10.0,1.3357661150023448,4.826737060546876,GRA,GRA,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
12.0,12.0,0.0012760572,0.236921,170.65317,291.05896,74.84012,0.2768127,12.0,0.9879386436021724,3.2292331959307194,CRO,CRO,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
13.0,13.0,0.0025601063,0.4891334,192.3494,291.90735,78.07094,0.26993072,13.0,1.9820647202305195,6.666888075768948,URB,URB,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
14.0,14.0,0.0008650459,0.18559456,219.96622,288.38437,71.83221,0.23890941,14.0,0.6697287872495556,2.529653835296631,CVM,CVM,sif011,41.0,-96.0,2020-10-12 16:33:49,2020-10-12 10:00:00,Morning,Fall,25.0,100.0,Dfa,-0.36761415004730225
7.0,7.0,0.0010930605,0.29758242,271.317,303.84036,62.049843,0.32316762,7.0,0.8462603974720272,4.056048353612423,OSH,OSH,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
12.0,12.0,0.0015052053,0.43943605,283.19202,301.30585,63.102333,0.2776851,12.0,1.1653478057788953,5.989513337910176,CRO,CRO,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
13.0,13.0,0.0008032299,0.21763352,260.7016,301.05133,60.842213,0.27994433,13.0,0.6218701419511795,2.9663448175787925,URB,URB,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
16.0,16.0,0.0002333713,0.06757885,120.50216,302.99164,61.248005,0.3709902,16.0,0.180678835224775,0.9210997551679612,BSV,BSV,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
17.0,17.0,inf,0.19032831,144.80748,296.51965,60.820633,0.3172014,17.0,inf,2.5941749320924283,WAT,WAT,fos236,30.0,31.0,2022-10-09 07:18:39,2022-10-09 09:30:00,Morning,Fall,4.0,100.0,BWh,0.5747665762901306
10.0,10.0,0.0020762444,0.8934731,349.72778,289.278,45.366642,0.34850708,10.0,1.6074530995622578,12.178038199543954,GRA,GRA,fos017,39.0,116.0,2022-06-18 05:40:29,2022-06-18 13:30:00,Midday,Summer,7.0,100.0,BSk,1.3275808095932007
12.0,12.0,0.0010790869,1.0691414,362.4876,300.25156,47.758545,0.36376032,12.0,0.8354418984043247,14.572397117614747,CRO,CRO,fos017,39.0,116.0,2022-06-18 05:40:29,2022-06-18 13:30:00,Midday,Summer,7.0,100.0,BSk,1.3275808095932007
1.0,1.0,0.0021808592,1.0032762,336.24576,297.45013,67.419655,0.28866687,1.0,1.688447093590565,13.674654999971391,ENF,ENF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
2.0,2.0,0.0023284054,1.3301281,300.4854,298.1701,31.82316,0.32352772,2.0,1.8026790945602644,18.129645644426347,EBF,EBF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
4.0,4.0,0.0031363317,1.6246831,284.80896,296.7795,30.534796,0.34242678,4.0,2.428185220916767,22.14443122148514,DBF,DBF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
5.0,5.0,inf,1.0459738,326.01065,296.8793,55.909042,0.28579763,5.0,inf,14.256622591018678,MF,MF,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
8.0,8.0,0.0025572933,1.0931997,271.2811,298.3013,50.5159,0.30324408,8.0,1.9798868159094054,14.90031231880188,WSA,WSA,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
9.0,9.0,0.0033814325,1.3853607,217.37375,300.13507,33.14933,0.32906985,9.0,2.6179451844026778,18.882466583251954,SAV,SAV,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
10.0,10.0,0.0028343033,1.4022355,227.64278,300.71436,34.23516,0.34099466,10.0,2.194351266177667,19.11246997356415,GRA,GRA,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
12.0,12.0,0.0031717082,0.9320405,218.22275,299.41544,44.61887,0.31140456,12.0,2.4555741433182234,12.70371218621731,CRO,CRO,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
13.0,13.0,0.0027049195,1.0266758,205.43738,302.89468,43.12984,0.31043363,13.0,2.094180826404553,13.993591431379318,URB,URB,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
14.0,14.0,0.0027482694,1.1609898,234.14159,299.67178,41.968914,0.32829484,14.0,2.127742761012312,15.824290447235109,CVM,CVM,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
17.0,17.0,inf,0.9612574,259.2905,296.6373,59.809025,0.266388,17.0,inf,13.101938336491585,WAT,WAT,tmx026,31.0,-92.0,2020-09-29 20:22:29,2020-09-29 14:00:00,Midday,Fall,14.0,100.0,Cfa,-1.3515571355819702
6.0,6.0,0.0011444986,1.2387319,308.90253,262.36365,17.237566,0.5079603,6.0,0.8860843928487963,16.883915266990662,CSH,CSH,vol028,4.0,-75.0,2021-09-23 19:28:09,2021-09-23 14:30:00,Midday,Fall,2.0,78.0,Am,-0.5380263924598694
10.0,10.0,0.0013050121,0.2889886,392.98456,262.63834,23.18186,0.47781342,10.0,1.0103558982227572,3.9389144849777225,GRA,GRA,vol028,4.0,-75.0,2021-09-23 19:28:09,2021-09-23 14:30:00,Midday,Fall,2.0,78.0,Am,-0.5380263924598694
16.0,16.0,4.6619814e-05,0.09767227,258.66046,261.86203,34.813984,0.48752892,16.0,0.03609361374918099,1.3312730230391026,BSV,BSV,vol028,4.0,-75.0,2021-09-23 19:28:09,2021-09-23 14:30:00,Midday,Fall,2.0,78.0,Am,-0.5380263924598694
4.0,4.0,0.010956397,0.91734624,168.74101,287.78683,78.22278,0.27473044,4.0,8.482572844517025,12.503429238796235,DBF,DBF,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
5.0,5.0,0.0077031096,0.67468154,170.14839,286.99915,83.25849,0.25624394,5.0,5.963838935105749,9.195909448862077,MF,MF,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
10.0,10.0,0.0068799118,0.84552306,174.19798,289.54733,75.289055,0.28814277,10.0,5.32650935879674,11.52447929918766,GRA,GRA,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
12.0,12.0,0.0076384866,0.82557696,164.79205,290.8496,77.01016,0.2966276,12.0,5.913806982122592,11.252613978981973,CRO,CRO,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
13.0,13.0,0.0039650863,0.57644475,198.20386,291.49356,80.252556,0.2651208,13.0,3.069816888313983,7.856941875219346,URB,URB,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
14.0,14.0,0.00892538,0.8450803,150.36897,289.98386,81.10724,0.28927007,14.0,6.910135298205588,11.518444707989694,CVM,CVM,tcc113,49.0,8.0,2021-10-09 12:03:29,2021-10-09 12:30:00,Midday,Fall,15.0,100.0,Cfb,0.03978302702307701
1.0,1.0,0.0040424843,-0.03268818,90.8758,272.52716,72.17327,0.37222153,1.0,3.129739360606102,-0.4455399185791612,ENF,ENF,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
7.0,7.0,0.0014916104,0.08732485,60.674488,298.72946,29.971607,0.3522631,7.0,1.154822500005208,1.1902377090603113,OSH,OSH,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
8.0,8.0,0.0011668167,0.19612026,167.34734,283.86057,25.739489,0.29322928,8.0,0.9033633290888683,2.673119173049927,WSA,WSA,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
9.0,9.0,0.0039006302,0.31697488,85.81943,279.18536,51.784657,0.35164228,9.0,3.019914181928926,4.320367591381073,SAV,SAV,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
12.0,12.0,0.0026888896,0.3214169,107.113945,292.81366,34.601345,0.32616547,12.0,2.0817702688230217,4.380912544131279,CRO,CRO,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
13.0,13.0,-0.0009303058,-0.03822369,106.156906,296.14294,52.325607,0.28531373,13.0,-0.7202537970771357,-0.5209889122098684,URB,URB,tmx025,39.0,-111.0,2022-03-30 21:57:21,2022-03-30 14:30:00,Midday,Spring,5.0,90.0,BWk,-0.619473934173584
